tag;artist_song;bpm_median;bpm_std;centroid_mean;centroid_std;onset_regular;onset_strength_mean;onset_strength_std;self-correlation;spectral_contrast_mean;spectral_contrast_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;spectral_bandwidth_mean;spectral_bandwidth_std;volume_mean;volume_std;zero_cross;cepstral_mean1;cepstral_mean2;cepstral_mean3;cepstral_mean4;cepstral_mean5;cepstral_mean6;cepstral_mean7;cepstral_mean8;cepstral_mean9;cepstral_mean10;cepstral_std1;cepstral_std2;cepstral_std3;cepstral_std4;cepstral_std5;cepstral_std6;cepstral_std7;cepstral_std8;cepstral_std9;cepstral_std10
rock;Grace_Mitchell_NoLo_Official_Video_;89.1029094828;38.8195904299;2599.46799745;661.496432059;0.578;0.317102852593;0.13200288756;636.983;7.98915;2.08719;7.39776;8.08382;8500.65372443;973.199870602;2846.09594014;351.342877231;-1.62754;12.3226;0.08;-28.7047073347;76.326115982;22.8558072086;27.5449427542;3.28005359241;13.2441923098;4.11531553038;10.9861456264;-1.76066986;16.2213708883;45.1464292211;25.940605772;15.6050076894;12.7176431583;11.7451532685;9.58749170457;9.52456246721;9.48744021545;7.95288437767;12.06724941
rock;Grateful_Dead_Dark_Star_Live_At_The_Fillmore_East_New_York_NY_2_14_70_;151.999080882;31.7559652585;1537.94193903;460.298833697;0.384;0.310296586478;0.130215008475;33.877;2.80755;1.37923;0.986675;1.06403;5792.65034698;1321.79606476;1931.06157825;381.301755883;-17.8804;13.9353;0.069;-189.683997169;120.081514689;-9.18021719188;38.4563675632;3.09024430138;10.9165745897;-10.2716888362;7.8180840392;-0.117021840708;4.95978238265;63.1921521227;25.643994838;25.8839913946;14.6738126721;10.0595865384;12.3437966377;9.33728794489;10.1522103257;10.1527683654;12.4353659591
rock;Green_Day_American_Idiot_OFFICIAL_VIDEO_;92.28515625;13.6705655033;2676.48245304;417.535968758;0.581;0.255440438559;0.156830691079;101.66;7.25869;1.92162;7.36856;5.36337;7922.23164652;817.520466269;2508.74657346;261.389392112;-0.376978;12.8243;0.132;-21.6741501282;74.6455587003;-18.5280372416;33.9528455531;5.48671629228;18.0095410683;-3.08212024068;9.82133538937;5.58798208115;7.91140161453;48.2455162555;16.1011806127;13.459693556;15.4532832605;9.61195888854;9.4284945506;8.6756666637;7.49521329721;6.74713560608;6.46538326502
rock;Green_Day_Basket_Case_Official_Music_Video_;89.1029094828;12.626831426;2723.90528422;487.208166732;0.493;0.350116015983;0.132392833217;36.179;6.30039;1.41181;4.08727;2.66723;7680.4173997;964.407284673;2386.37962919;286.366071769;-1.98742;13.2014;0.149;-31.2646240157;74.8793022273;-28.4305056989;36.1056799536;3.27869954331;13.8679122416;-1.32574241144;1.52208347054;-1.60562013527;3.94575684807;34.593676349;20.7615434481;16.5452096819;10.8331580851;8.62188750365;6.88283946001;6.62289021131;7.1297746639;5.65706432626;7.78652058496
rock;Green_Day_Longview_Official_Music_Video_;143.5546875;25.093965046;1931.75456066;809.39185362;0.452;0.32625292327;0.16399681286;33.597;4.19129;2.06675;3.24101;3.68814;5759.90063207;1974.59139308;1957.19242841;579.946071679;-9.17361;16.3767;0.051;-165.65168024;141.614531728;-13.6557354696;37.0923253283;6.50324367883;17.3431032227;18.4801886077;14.5538909499;2.32241919473;4.40966377415;56.9314708963;33.6221953992;20.4085398633;16.1175518461;12.6546505129;9.96716585083;9.54135752108;7.23718902507;8.05387211908;8.73099388648
rock;Green_Day_Revolution_Radio_Official_Music_Video_;89.1029094828;17.69642184;2875.39268942;661.318210716;0.441;0.392415275457;0.156598286644;165.528;9.47143;2.43648;12.7254;9.25012;8259.27064157;833.142708502;2635.23606399;299.857606551;2.83995;12.4124;0.137;3.52874237181;69.1508061025;-7.73835101066;26.8825732174;4.67478411482;17.3628627518;1.08403730538;13.1733533992;2.1917804152;5.89420545648;33.6977630921;23.5579896668;18.933725191;12.9514192127;8.71982108563;8.32729241212;9.41900028955;7.58896327053;8.025348019;7.31058674107
rock;Green_Day_Still_Breathing_Official_Music_Video_;151.999080882;23.3137401574;2703.08679366;872.605972278;0.897;0.291478267839;0.183726252976;221.104;10.0742;4.33315;16.6629;14.2744;8314.32840499;1089.16515749;2664.79466092;342.3582794;-1.33251;14.4946;0.141;5.17696036482;67.9136729049;-6.21833089506;22.4000192703;5.81841103633;13.2910051248;-4.61431842213;9.96886756425;-2.54388640546;6.61291278407;69.235853912;28.4344510449;15.9134077002;15.5393998427;11.6302466941;8.63927940819;9.47211231563;7.22744775934;10.6580561168;8.27108553076
rock;Green_Day_When_I_Come_Around_Official_Music_Video_;103.359375;17.7545972815;2752.26967586;570.40191469;0.524;0.32800712466;0.145908842728;49.683;4.59966;1.50876;3.20822;2.43873;8493.67386723;635.92253968;2748.02109974;267.472521789;-4.49773;11.7122;0.105;-77.0746299502;69.5294708172;5.26504469576;36.6018849595;11.6943774581;16.6893813023;-2.14727837683;5.0768360337;0.586118202153;4.40088623274;47.1348268457;20.4178697187;18.3212107159;13.5864801122;11.8104276054;8.48324301305;7.82202518494;6.49613776416;6.76338163677;7.57609316229
rock;Green_River_Swallow_My_Pride;129.19921875;14.4035493465;2704.98362208;548.313531096;0.568;0.226053235441;0.101496178488;24.432;4.95573;0.813411;2.63935;1.37854;7949.50745373;721.598243504;2471.11451681;217.610085256;-4.51903;13.229;0.143;-48.3815433673;81.0413401011;-16.8271576933;28.0380636406;-11.7189058978;5.24590292407;-3.49777645532;2.12756449619;-5.77594573333;5.53121225725;24.9588865988;16.8005070963;12.4441969107;9.09122488623;8.47023574298;6.86835254036;7.71295803124;6.36972391108;6.45615144611;7.48146087665
rock;Greta_Van_Fleet_Highway_Tune;123.046875;6.66342244967;2671.23330832;401.82214793;0.393;0.368197069773;0.14100290707;165.032;10.5878;2.69123;12.8688;9.64873;8760.5081214;650.215238769;2766.44617186;298.259476844;3.14093;11.6188;0.122;17.0863891718;84.5055443958;-1.19562072844;19.9150752992;13.5774474439;11.5093538151;2.44925827821;0.482911271576;-5.63620770999;8.11291146095;30.1969755484;15.6330332955;17.1889817687;9.01973153846;11.6515393633;8.04947615315;8.34315419971;6.96441941641;6.60020266973;6.29618227837
rock;Greywind_Safe_Haven;151.999080882;26.8214254567;2097.05183224;400.291263298;0.305;0.416867681157;0.157008299224;451.778;11.0694;2.27315;16.4388;14.2205;6816.32107709;958.65763152;2187.05768446;282.977701035;-0.00518222;13.7643;0.094;-7.41678441729;103.289244852;-21.8618009088;33.8274207867;9.96908937839;15.5970629635;-3.76773047416;9.95436387759;4.03755562278;6.71972153345;25.4032422634;17.6877805688;12.865314079;11.1485148469;10.1368255941;8.52449689007;8.75217551778;7.75074594377;7.33041485607;6.37386898367
rock;Gruntruck_Crazy_Love;107.666015625;31.8645315583;2967.67676459;580.296456525;0.436;0.28467316479;0.132261023598;128.617;7.2727;2.12626;6.90355;5.87391;8648.06180966;570.189501573;2713.95098539;240.221273125;0.96605;11.7994;0.15;-16.2232980738;63.0094108839;-11.9462852331;31.1408684913;12.4064020498;10.803507823;1.27245768237;12.5656338406;3.44649786486;9.6358853764;36.9316553287;20.3110113584;12.2808039416;12.8837365215;11.0776475974;6.86392784508;8.4918370576;7.99364496823;7.10945695619;6.91201965824
rock;GUN_You_Gotta_Fight_For_Your_Right_To_Party_audio_;129.19921875;14.1968528335;2714.32027505;558.623410598;0.474;0.232294437323;0.0838078046927;345.495;8.82967;2.16825;9.94732;7.42222;8089.26706519;1075.75848211;2673.87289372;360.741445297;1.35624;12.7257;0.105;-6.18590538474;82.1497032198;9.84144180723;34.0692609884;-8.10461245587;17.339765196;0.640370752838;10.8045577713;6.6618398621;7.70713620625;32.953011398;20.0853097181;21.8839573692;14.820746186;8.58215270908;6.54513452254;7.14793738886;7.28354065231;6.31021719698;5.14549902826
rock;GUN_She_Knows_Audio_;112.347146739;22.9679726226;2560.36482371;527.22716101;0.481;0.336289888224;0.100754287595;192.742;10.5733;2.4719;14.6608;8.91998;8025.94220144;1017.25211358;2581.08544183;357.24968939;2.56067;12.7108;0.112;7.56044714153;89.0795558302;-5.47883658347;25.4013050352;-10.1076842533;11.65485504;2.34422468209;4.63915423236;0.29855502972;7.69349220314;42.9918002015;19.3474378845;24.4288318075;11.649215438;18.8210026397;7.92120091207;7.99213272091;10.4617885941;6.25875740562;8.71087986231
rock;Guns_N_Roses_Paradise_City;99.3840144231;1.4638662035;3037.64111125;367.237627003;0.557;0.372188688536;0.14572658612;8.194;3.02249;0.793039;0.898678;0.65237;8130.3276217;830.646490557;2472.18651909;235.247124992;-7.22671;12.5457;0.197;-98.2816963452;61.6481768946;-20.6923903618;38.7917844893;-5.00430471441;6.1067938685;0.436695286498;-1.83309303727;-5.86103837481;-0.519782377994;26.3895839621;14.5299113884;13.3730653796;6.98860426629;9.39674486749;7.05870756965;7.46099966571;7.76191155401;7.68989027505;7.35864536263
rock;Guns_N_Roses_Patience;117.453835227;11.6830222652;2320.86729264;765.698591644;0.512;0.302760993488;0.134184896086;4.468;1.67339;0.92823;0.415951;0.593965;7595.67805914;1406.27035776;2421.27176467;406.844673675;-16.9157;13.7377;0.088;-230.986460606;102.595049238;-4.56841331361;17.1495652763;-3.26655190795;8.20384165619;-0.985657748605;-2.05244932218;-11.030405954;-6.85980200963;63.034685523;28.1696149569;14.7642248191;14.2764989271;12.9493795948;8.59236553041;8.89177647454;7.94733053532;9.17113507209;9.23374525051
rock;Guns_N_Roses_Sweet_Child_O_Mine;123.046875;13.9693576109;2942.74028261;515.442070382;0.427;0.305022248964;0.138910393417;10.5;2.77727;0.806553;0.851601;0.652121;8565.57202021;937.88133534;2694.73797637;302.14485876;-8.89602;12.72;0.157;-107.219183938;68.5900971281;-8.92970293189;31.1413087772;-2.38062552065;7.2111916983;0.409643472067;-1.51761297475;-7.4133907533;-2.09617588468;37.4174729369;16.9366800891;13.1121369446;14.0327758911;8.74005355701;7.94974690178;8.25932102837;6.94974257772;8.03802833851;7.89377509008
rock;Guns_N_Roses_Welcome_To_The_Jungle;123.046875;8.72092089134;2800.9055682;422.062492968;0.409;0.392719420166;0.153026613525;11.724;3.29261;1.01572;1.51666;1.31303;8223.61525648;939.082066037;2576.00159665;275.50635274;-7.09349;12.2292;0.148;-95.5993518171;72.9815759013;-12.4052800934;34.2628571543;1.35089063009;10.8649334043;6.99188941379;3.25938179016;-3.71916240856;3.75085999413;29.3090782762;15.9499553618;15.1233491146;12.3024411017;9.40954998319;8.25324994981;8.75186946797;7.28445648188;7.80182229872;7.14725018556
rock;Hall_Oates_You_Make_My_Dreams_Remastered_;161.499023438;38.9412786532;2516.44663001;1070.66689487;0.43;0.293248451484;0.18915396514;30.412;4.66678;2.47373;4.17331;4.50005;7676.49318277;1894.12724457;2508.52630212;581.90206985;-9.87128;16.68;0.146;-99.1634296636;82.0966790451;-7.26434430428;21.8725721024;4.38281929477;8.97289800679;-8.38467768863;8.30210345494;-6.07087899738;5.08284913062;98.7841799193;44.3023701844;24.4557297201;14.8312792286;13.4044118899;9.81321390113;10.7575073948;11.4366571005;10.6117643114;9.31019879421
rock;Hammock_Dissonance;86.1328125;33.8436032547;1548.29109381;286.859665203;0.333;0.340388797763;0.131774946532;418.254;10.6478;1.74957;8.762;5.13813;5268.92360481;1099.82003268;1753.33979277;295.214694989;-5.55335;15.1077;0.07;-20.1853923633;144.547758965;-38.8687272499;12.0407616655;-0.138479085764;11.6085179955;2.65687708993;11.6983885832;11.1583759442;4.87072000341;21.5671823325;16.3803788323;12.9182567082;8.62773593271;8.20506849353;5.8211628243;6.40427058123;5.33109953598;5.30278461959;4.50975364018
rock;haste_the_day_long_way_down;99.3840144231;26.5315923423;2831.10572711;481.767726975;0.392;0.346603336018;0.133126811953;455.304;10.7593;2.36752;15.3915;8.73823;8900.93634944;559.267370888;2849.99869878;277.67561038;4.32999;11.8636;0.137;21.8551489497;66.223717742;2.89783851731;27.2267049525;12.7168698722;12.8941621375;4.69583351236;13.2733093024;4.087231877;2.64473907667;29.2437854497;14.2233524113;16.4148699837;9.51318064122;10.6431672235;7.19791301197;7.93989420362;6.52702263802;6.11373058571;6.33099022511
rock;Hawkwind_Live_Full_Crazy_Show_Best_Quality_Best_Show_by_Hawkwind;107.666015625;39.2928549899;2220.80509687;304.714170468;0.41;0.43580536869;0.125512413599;0.821;0.882968;0.287389;0.0665454;0.0478178;8076.23216626;936.665304262;2479.00459206;272.799963302;-20.616;13.1699;0.099;-252.449885286;102.163977834;-4.48477229813;0.193318450886;-2.96323101494;10.9361539095;6.97577256585;0.259437162514;-4.2480476737;2.06843386824;20.0860425837;12.6482724365;9.56571584667;6.27142994729;8.70630346618;6.40009898923;6.28051116433;6.47912520815;5.49321188584;5.10926812748
rock;HD_Wicked_Game_Chris_Isaak_Official_Video_;112.347146739;13.5541854354;2086.84262207;936.395310796;0.312;0.343644315016;0.160989027643;46.124;3.12886;1.32295;2.1874;3.11966;7527.89783445;1429.94133998;2473.38216134;481.934028839;-12.8706;13.3936;0.066;-165.082526526;98.1363282069;28.0343296704;40.4679940985;9.70010098332;11.6634814913;0.892802148815;8.76862367584;-7.20168331783;11.6651237373;50.2737157086;30.9120612174;18.499175394;13.7865257826;14.6465771123;10.668879187;11.429460869;10.4904952862;10.4951210757;9.1867696763
rock;Heart_All_I_Wanna_Do_Is_Make_Love_To_You;103.359375;0.0;2450.46928182;856.877699783;0.453;0.260597403282;0.136038911635;3.651;1.90042;0.442653;0.428217;0.264705;8250.01623826;916.169732811;2626.75995587;355.64125136;-15.5731;13.5588;0.135;-163.1320644;84.7250824846;0.175849983021;21.2005632691;6.45353957806;5.73008037686;-7.32210226364;7.10807114977;-8.45502900277;6.07307278935;41.7224926943;23.8906682286;16.6456078817;10.6444274215;10.8340606547;8.67017549423;8.11632413536;8.20136102253;7.86256814613;8.05280789665
rock;Heart_Alone;89.1029094828;20.2588677261;2437.14247657;744.589918813;0.505;0.386653195301;0.159743885632;3.901;1.43135;0.795069;0.291235;0.33328;8275.65487216;686.477910594;2585.35718135;290.871354203;-18.9969;13.3728;0.12;-197.775494521;83.8103838724;-3.57414182302;11.9558792551;-11.4833371216;0.729751863779;-7.1474265905;-1.33997665462;-12.7402147618;-1.39281989474;76.6857802064;19.9669017557;15.8302816432;11.7538321313;10.5281506827;10.8855991161;9.05246858594;7.96969200903;7.8164766171;9.0193063857
rock;Heart_Barracuda_1977_;135.999177632;9.98122525684;2424.44906267;550.289911476;0.541;0.297612383494;0.110841356539;50.544;6.85528;2.33608;5.94308;4.50546;7749.17242988;1227.2077894;2393.45828147;376.104228814;-4.15213;13.7067;0.118;-46.2835498725;87.9806312957;-20.4275120793;24.0998518441;11.2706961108;8.90386312826;-0.156340292131;4.89184258769;0.0834688972547;0.886487630015;49.7877756372;22.8365474953;19.7078797813;10.3012078204;11.4054340157;8.52532312303;9.05163907849;8.68837402841;6.84994827009;7.31653227087
rock;Heart_Crazy_On_You;129.19921875;15.2363887568;2527.07950775;779.382883581;0.541;0.297928098751;0.137363066875;138.607;6.89075;2.83373;7.58373;8.16354;8084.55550536;1309.06157212;2573.55399173;458.478707792;-3.66217;12.9492;0.11;-65.6026688711;76.9446998344;-2.96988001259;28.2897587135;11.0803205113;12.4985798241;2.60258709421;4.11976398041;2.68848336282;4.72426962113;56.2722898316;33.6615354966;23.9907345449;17.0753338632;12.5152322431;9.32716936815;8.25519587749;8.18363117513;7.8684455979;8.02001133083
rock;Helmet_Unsung;83.3543346774;36.9486937331;2628.11823259;801.413050423;0.507;0.235693722568;0.142499689009;23.507;3.60376;1.33359;2.14689;1.87723;7655.40988986;1211.92224851;2448.69454148;357.388970639;-9.32465;14.4058;0.133;-94.4930374062;72.571239354;-11.6984873091;51.881379071;4.34786744655;8.21848180527;3.88848987024;6.00277650207;-2.23374369298;12.2356937588;46.2349923032;22.11931331;16.3079252676;14.6946258344;10.902120534;6.71695235929;8.63122506665;7.89139648308;6.88052917822;6.7318896705
rock;Highly_Suspect_Little_One_Official_Video_;135.999177632;28.065623326;1938.17627829;787.576519712;0.786;0.240851574174;0.149448996627;145.622;4.97574;3.21115;4.31668;5.81134;6926.88651414;1926.05234926;2309.01715186;546.283920724;-10.5344;14.7938;0.071;-92.8911565563;103.711521143;-1.7701094058;29.83599768;2.30522286867;15.7016534554;3.94501570123;6.04314873631;7.532382853;10.3111981542;100.914638066;28.3365390731;14.0136594148;14.3481691868;12.4828562416;12.1495290064;9.62982669044;10.1073461908;8.56856364031;8.16514786871
rock;Himalayas_Thank_God_I_m_Not_You;129.19921875;8.19453275286;2707.25552072;689.738340399;0.518;0.308392830535;0.154569137539;276.335;11.9011;2.54876;16.1797;9.26807;8791.37696163;601.779477202;2796.54094516;258.317338916;3.88762;12.1251;0.13;32.15723549;71.8020241047;3.66341883063;27.4907303014;4.95288509722;4.3024224793;-0.235036016877;3.31159655718;-0.448607267761;6.48912597757;31.1426927111;24.7659050667;15.6693595284;10.2980748582;8.80038455947;7.73735373862;8.45214035229;9.13894381066;8.15010865797;7.6274691211
rock;Hole_Celebrity_Skin;135.999177632;26.3083693137;3244.05704717;598.407011872;0.486;0.327942879836;0.141962185721;16.314;3.0926;0.710426;1.1885;0.863238;9137.33292733;551.006926634;2938.69422547;289.951640877;-4.77744;11.4561;0.161;-94.9833389479;58.1264755893;2.27585664395;29.876764764;13.0660468322;9.25472810567;10.2678812632;7.63419702856;3.15607255383;10.4991202751;32.578412462;19.3253433126;12.8897299293;10.798172218;10.9409742657;7.68329346398;8.73411868503;7.07556679112;6.44967046167;7.27302955521
rock;Hole_Doll_Parts;103.359375;14.8904783348;1630.70469323;694.875620976;0.725;0.334949898012;0.149310483905;112.394;3.04238;1.22915;0.94985;1.20384;5843.22150569;1899.25429105;2000.52973794;523.196944243;-18.0145;15.7655;0.068;-152.647969439;130.825013845;-14.3708138285;45.0668596614;18.0456463574;-1.01697242808;5.31813274939;-3.28993446214;1.06583197591;-4.98978062473;51.7210525219;31.1400057484;24.7498768133;20.2981341965;12.720523408;10.9201723063;9.64554184351;11.1138841624;9.79443732513;10.2377439177
rock;Homebound_Headspace_Official_Music_Video_;103.359375;24.6724298404;2803.04589154;557.012622946;0.54;0.329058101718;0.124947508719;272.343;11.3768;2.49105;15.1556;11.1203;7962.90478034;751.064659712;2458.75535129;231.532608938;2.91152;12.9042;0.159;32.1963477095;63.2168050695;-29.1435956654;28.4252863984;1.38704383592;16.1148117402;1.53160408969;15.1000170028;3.23812634991;9.12680785022;32.6476065953;16.0174009452;13.3355056216;10.7431130427;9.16841632405;6.91141936831;6.96925670636;7.49222424192;8.03634630901;7.0549358219
rock;Hoobastank_The_Reason;83.3543346774;22.9837963577;2700.80073922;832.29265665;0.49;0.30317913483;0.139653443729;53.608;3.90643;0.896858;1.44199;1.45245;8474.30273267;1037.43050739;2844.56044143;401.472993184;-7.62319;12.6205;0.127;-90.1424600672;68.1253870581;18.7812710832;33.7737230408;11.7854499914;14.3470108756;-3.49874411406;13.5155128397;-0.738081155329;10.5381907396;35.2544970395;24.0630940112;16.4320307561;11.2204629395;11.0995712333;8.58415933442;9.28071861429;8.97538351387;7.97542810975;7.98478744049
rock;Houndmouth_Sedona;135.999177632;20.3845465069;1593.10852291;852.095552655;0.509;0.339782789114;0.158122352298;219.881;6.65348;2.60329;8.08309;8.56538;6047.83067665;1997.51807293;2027.96381416;567.095719104;-10.2845;15.3312;0.061;-93.1933322766;125.057127956;3.33325568965;35.9918802326;9.42392629628;6.59986041405;0.751387489743;9.53862710835;3.96993278579;7.55933226325;70.9522971624;35.0681582363;20.7578457823;16.6877390715;11.5003821865;12.1072134362;9.34972560593;8.75294547116;7.48549356402;7.49948331359
rock;Hozier_Jackie_And_Wilson;99.3840144231;41.893198006;2436.85925202;700.32382907;0.983;0.245892380433;0.115042077289;143.59;8.31801;2.76866;9.90849;9.27327;7766.98762492;1038.83333596;2494.93680902;374.274584695;-2.48824;13.4057;0.118;-13.1922661165;83.2380976676;-4.59724028219;31.5127092249;4.28884886593;15.7874742804;-7.04060365836;10.2096753211;-3.18029394247;7.31020383408;35.0698182677;19.7916122993;15.5011037138;10.5218922261;12.4185190267;7.40245692176;8.32862789717;7.19881231164;7.94015007492;7.73199365378
rock;Hum_Stars_Official_Music_Video_;123.046875;32.1639758035;2762.46943091;498.381487884;0.533;0.21158645366;0.124675704107;49.83;5.65189;1.65437;3.63855;2.44347;7740.95531957;1148.32944307;2467.36640227;345.720699417;-1.95942;13.1882;0.139;-53.6946888045;71.078515674;-13.8683067063;43.6924620582;5.22635679801;15.5594383236;3.8703022957;8.93537700777;0.678084081956;5.73594466331;72.4176790892;24.4128432342;13.8931957898;11.9976281147;9.24961024925;6.32228291744;5.27560286902;5.95264553111;5.96808275415;5.89126781162
